Commit,ID,CWE,CVSS2,Local,Date,Link
c6f49903fb402ca42b70d12eed428b3e55772005,CVE-2014-9970,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/jboss-fuse/jasypt,12/18/2006 1:50,https://github.com/jboss-fuse/jasypt/commit/c6f49903fb402ca42b70d12eed428b3e55772005
c70f6d01719ce15ebae5943498ed883ff26b037f,CVE-2015-1427,CWE-284,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/elastic/elasticsearch,6/20/2014 10:20,https://github.com/elastic/elasticsearch/commit/c70f6d01719ce15ebae5943498ed883ff26b037f
c81c39e97ad747eb7736e5a5ded40d8f9e5244db,CVE-2016-6812,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/apache/cxf,6/10/2011 11:34,https://github.com/apache/cxf/commit/c81c39e97ad747eb7736e5a5ded40d8f9e5244db
c8649087792d07df209fc75e0f9e2e3284e09fe0,CVE-2011-2730,CWE-16,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-framework,7/28/2011 20:25,https://github.com/spring-projects/spring-framework/commit/c8649087792d07df209fc75e0f9e2e3284e09fe0
c86e2804561f6c24e5ef8ebbbfc51861ee5ef8c1,CVE-2017-5647,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/apache/tomcat80,12/28/2012 23:33,https://github.com/apache/tomcat80/commit/c86e2804561f6c24e5ef8ebbbfc51861ee5ef8c1
c8cbb7dd7a7ee9c413c3425bcba51df9c279e442,CVE-2014-3558,CWE-264,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/hibernate/hibernate-validator,12/13/2012 11:25,https://github.com/hibernate/hibernate-validator/commit/c8cbb7dd7a7ee9c413c3425bcba51df9c279e442
c8d69b33e673036d38ac31f2997a6b0a0d0794a1,CVE-2019-17554,CWE-611,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/apache/olingo-odata4,7/27/2016 14:42,https://github.com/apache/olingo-odata4/commit/c8d69b33e673036d38ac31f2997a6b0a0d0794a1
c8da81f34927225eaaccd0fec65ef53c390146fb,CVE-2019-10330,CWE-284,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/jenkinsci/gitea-plugin,7/5/2017 17:44,https://github.com/jenkinsci/gitea-plugin/commit/c8da81f34927225eaaccd0fec65ef53c390146fb
c8f12de2be193962d5648485253c452458b1949a,CVE-2016-2141,CWE-264,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/belaban/JGroups,2/17/2015 13:28,https://github.com/belaban/JGroups/commit/c8f12de2be193962d5648485253c452458b1949a
c973cda2a1088b905cc618af2d4c6e34c0435e1b,CVE-2013-6465,CWE-79,AV:N/AC:M/Au:S/C:N/I:P/A:N,repos/kiegroup/jbpm-wb,9/5/2013 16:09,https://github.com/kiegroup/jbpm-wb/commit/c973cda2a1088b905cc618af2d4c6e34c0435e1b
ca008602d9b6b0aa3902832c7691a2f9679738a6,CVE-2018-1000613,CWE-502,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/bcgit/bc-java,7/14/2017 12:34,https://github.com/bcgit/bc-java/commit/ca008602d9b6b0aa3902832c7691a2f9679738a6
ca01cb4df61c1b41afe0ae5ad178181c4cabdf20,CVE-2013-6429,CWE-611,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-framework,3/3/2009 11:34,https://github.com/spring-projects/spring-framework/commit/ca01cb4df61c1b41afe0ae5ad178181c4cabdf20
ca02971cccffc8f9ecdff5df801269ebf10b9ff1,CVE-2015-5175,CWE-20,AV:N/AC:L/Au:N/C:N/I:N/A:P,repos/apache/cxf-fediz,5/28/2015 16:42,https://github.com/apache/cxf-fediz/commit/ca02971cccffc8f9ecdff5df801269ebf10b9ff1
ca16539029cd63e0ab5c9e3cba354a539f94e316,CVE-2012-2098,CWE-310,AV:N/AC:L/Au:N/C:N/I:N/A:P,repos/apache/commons-compress,7/10/2008 10:17,https://github.com/apache/commons-compress/commit/ca16539029cd63e0ab5c9e3cba354a539f94e316
ca3bb13788a543e0de2c04a783511090855afa1c,CVE-2016-8735,CWE-284,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/tomcat,3/14/2015 22:20,https://github.com/apache/tomcat/commit/ca3bb13788a543e0de2c04a783511090855afa1c
ca4645601f2f75f3771e5578d19110d28cd05171,CVE-2015-5172,CWE-264,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/cloudfoundry/uaa,6/26/2015 15:02,https://github.com/cloudfoundry/uaa/commit/ca4645601f2f75f3771e5578d19110d28cd05171
ca61c282955190b0059de2d579d3f91ba831881c,CVE-2013-5679,CWE-310,AV:L/AC:H/Au:N/C:P/I:P/A:N,repos/ESAPI/esapi-java-legacy,2/4/2011 5:50,https://github.com/ESAPI/esapi-java-legacy/commit/ca61c282955190b0059de2d579d3f91ba831881c
cb402fd291e9cf3638c9e977898c1aec74a36659,CVE-2017-5647,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/apache/tomcat,4/4/2008 19:48,https://github.com/apache/tomcat/commit/cb402fd291e9cf3638c9e977898c1aec74a36659
cb90138ee68b52841b4ecafa0b1914dce6b2315d,CVE-2019-14838,CWE-287,AV:N/AC:L/Au:S/C:N/I:P/A:N,repos/wildfly/wildfly-core,8/25/2015 16:08,https://github.com/wildfly/wildfly-core/commit/cb90138ee68b52841b4ecafa0b1914dce6b2315d
cc36307d58bb4d7d38c5f9c3e1baf52d093b0ae6,CVE-2017-7661,CWE-352,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/apache/cxf-fediz,9/3/2015 14:38,https://github.com/apache/cxf-fediz/commit/cc36307d58bb4d7d38c5f9c3e1baf52d093b0ae6
cc38c6561b434d1b3bcb393cc67ed73f6cb50d73,CVE-2017-1000398,CWE-200,AV:N/AC:L/Au:S/C:P/I:N/A:N,repos/jenkinsci/jenkins,9/9/2010 22:24,https://github.com/jenkinsci/jenkins/commit/cc38c6561b434d1b3bcb393cc67ed73f6cb50d73
cc4544cad55dbc60ee885a686a287149061e7342,CVE-2018-1000601,CWE-200,AV:N/AC:L/Au:S/C:P/I:N/A:N,repos/jenkinsci/ssh-credentials-plugin,2/28/2012 13:34,https://github.com/jenkinsci/ssh-credentials-plugin/commit/cc4544cad55dbc60ee885a686a287149061e7342
cc6edbb49a31e06b7fbf3b2a9e97f898e677e9b5,CVE-2016-3081,CWE-77,AV:N/AC:M/Au:N/C:C/I:C/A:C,repos/apache/struts,1/21/2012 0:04,https://github.com/apache/struts/commit/cc6edbb49a31e06b7fbf3b2a9e97f898e677e9b5
ccc75d52f674f11c9c23d9602dcf2ffb07780a61,CVE-2019-10219,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/hibernate/hibernate-validator,4/22/2014 18:33,https://github.com/hibernate/hibernate-validator/commit/ccc75d52f674f11c9c23d9602dcf2ffb07780a61
cd212cec87a1049fe2861ce4cea40645954ab585,CVE-2016-3084,CWE-264,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/cloudfoundry/uaa,6/26/2015 15:02,https://github.com/cloudfoundry/uaa/commit/cd212cec87a1049fe2861ce4cea40645954ab585
cd719bf9799bfc943acc713c1fdbefc11f4871e8,CVE-2017-7657,CWE-190,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/eclipse/jetty.project,8/23/2012 14:07,https://github.com/eclipse/jetty.project/commit/cd719bf9799bfc943acc713c1fdbefc11f4871e8
cdb9afba59cd01debeaa8985634614c0c47c7934,CVE-2014-0095,CWE-20,AV:N/AC:L/Au:N/C:N/I:N/A:P,repos/apache/tomcat,9/5/2013 8:35,https://github.com/apache/tomcat/commit/cdb9afba59cd01debeaa8985634614c0c47c7934
cde2adeb9db357b7e1774efa466ee6c470b40913,CVE-2017-7536,CWE-470,AV:L/AC:M/Au:N/C:P/I:P/A:P,repos/hibernate/hibernate-validator,5/22/2010 12:31,https://github.com/hibernate/hibernate-validator/commit/cde2adeb9db357b7e1774efa466ee6c470b40913
ce0621c6ae7ce5ef77c69f30dcc1e6f8de5991e3,CVE-2018-1321,CWE-20,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/syncope,7/6/2016 15:01,https://github.com/apache/syncope/commit/ce0621c6ae7ce5ef77c69f30dcc1e6f8de5991e3
ce1c1983752593fb888bd3f65bb70e6ed850b4e2,CVE-2015-7940,CWE-310,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/bcgit/bc-java,1/31/2014 13:56,https://github.com/bcgit/bc-java/commit/ce1c1983752593fb888bd3f65bb70e6ed850b4e2
cf0c378b86cb0b0dfe0f5e20561e4a5705200e70,CVE-2018-20059,CWE-611,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/pippo-java/pippo,1/8/2015 8:13,https://github.com/pippo-java/pippo/commit/cf0c378b86cb0b0dfe0f5e20561e4a5705200e70
cf13e4bbf9b78b8e256f25f61d1fc35391276219,CVE-2008-5518,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/apache/geronimo,12/18/2008 3:55,https://github.com/apache/geronimo/commit/cf13e4bbf9b78b8e256f25f61d1fc35391276219
cfb25ada083db8fb65a9a9cc0c9ff91c80ec2971,CVE-2013-1921,CWE-310,AV:L/AC:M/Au:N/C:P/I:N/A:N,repos/picketbox/picketbox,7/10/2012 15:56,https://github.com/picketbox/picketbox/commit/cfb25ada083db8fb65a9a9cc0c9ff91c80ec2971
cfd94605503326e716615a0d7a069b41db15ccdc,CVE-2018-17186,CWE-611,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/syncope,4/24/2017 18:43,https://github.com/apache/syncope/commit/cfd94605503326e716615a0d7a069b41db15ccdc
d07747fb64a3dcdbb433570d99b2aee5bc2a56c0,CVE-2016-3079,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/spacewalkproject/spacewalk,12/17/2013 15:29,https://github.com/spacewalkproject/spacewalk/commit/d07747fb64a3dcdbb433570d99b2aee5bc2a56c0
d0a3a04d34aa345a93305631d8d8563dd46cc0e2,CVE-2017-12159,CWE-613,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/keycloak/keycloak,9/9/2014 12:06,https://github.com/keycloak/keycloak/commit/d0a3a04d34aa345a93305631d8d8563dd46cc0e2
d131129ba798164c7db297fca4750a121dd4a5f4,CVE-2015-5175,CWE-20,AV:N/AC:L/Au:N/C:N/I:N/A:P,repos/apache/cxf-fediz,1/20/2013 14:49,https://github.com/apache/cxf-fediz/commit/d131129ba798164c7db297fca4750a121dd4a5f4
d16bc8509fc423540a131184552649de1bbcaf98,CVE-2015-4852,CWE-77,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/commons-collections,9/15/2009 5:29,https://github.com/apache/commons-collections/commit/d16bc8509fc423540a131184552649de1bbcaf98
d19b9eaa82753a5dd671ee4f0847574f65f4aebf,CVE-2016-8738,CWE-20,AV:N/AC:M/Au:N/C:N/I:N/A:P,repos/apache/struts,7/28/2016 13:09,https://github.com/apache/struts/commit/d19b9eaa82753a5dd671ee4f0847574f65f4aebf
d1a9c55cfd07735b882b1820e5b0ab45595a4059,CVE-2016-4464,CWE-284,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/apache/cxf-fediz,6/2/2016 9:13,https://github.com/apache/cxf-fediz/commit/d1a9c55cfd07735b882b1820e5b0ab45595a4059
d2572026ff730d8a77345bad963ece20ea1253cb,CVE-2014-3558,CWE-264,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/hibernate/hibernate-validator,4/2/2009 16:47,https://github.com/hibernate/hibernate-validator/commit/d2572026ff730d8a77345bad963ece20ea1253cb
d2bf884660d473f90bbce9a172c9a3ed2620c61f,CVE-2013-2035,CWE-94,AV:L/AC:M/Au:N/C:P/I:P/A:P,repos/fusesource/hawtjni,11/12/2009 20:32,https://github.com/fusesource/hawtjni/commit/d2bf884660d473f90bbce9a172c9a3ed2620c61f
d2f053733eabf5c1587a9e5e9fb642d554fb5fed,CVE-2016-4437,CWE-284,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/apache/shiro,4/17/2010 2:00,https://github.com/apache/shiro/commit/d2f053733eabf5c1587a9e5e9fb642d554fb5fed
d33759c428a3533cf4caa0690701337be3f6828d,CVE-2009-3555,CWE-310,AV:N/AC:M/Au:N/C:N/I:P/A:P,repos/apache/tomcat,11/10/2009 15:33,https://github.com/apache/tomcat/commit/d33759c428a3533cf4caa0690701337be3f6828d
d3a8adac8c972103e8d6dafe76e69f0dd1b78e53,CVE-2015-5258,CWE-352,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-social,11/17/2014 18:47,https://github.com/spring-projects/spring-social/commit/d3a8adac8c972103e8d6dafe76e69f0dd1b78e53
d3cfac25fecfbc26fbd429aabdb1a97dac7a0f63,CVE-2019-3772,CWE-611,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-integration,11/2/2010 18:33,https://github.com/spring-projects/spring-integration/commit/d3cfac25fecfbc26fbd429aabdb1a97dac7a0f63
d477b64f6e6f3bdb57d4365466647e5b8a81b8c7,CVE-2018-1000531,CWE-20,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/inversoft/prime-jwt,10/7/2016 9:40,https://github.com/inversoft/prime-jwt/commit/d477b64f6e6f3bdb57d4365466647e5b8a81b8c7
d48910d740e7c440b394e0605cc016b3538d9b56,CVE-2013-7398,CWE-345,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/AsyncHttpClient/async-http-client,6/29/2011 14:26,https://github.com/AsyncHttpClient/async-http-client/commit/d48910d740e7c440b394e0605cc016b3538d9b56
d48eab789e5ee03ef78c4fb2b25cdf10c453922c,CVE-2016-0714,CWE-264,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/tomcat80,1/21/2016 18:02,https://github.com/apache/tomcat80/commit/d48eab789e5ee03ef78c4fb2b25cdf10c453922c
d4b2300bb8f8ae14106c6435601601134e37bc78,CVE-2016-0750,CWE-502,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/infinispan/infinispan,5/30/2017 10:10,https://github.com/infinispan/infinispan/commit/d4b2300bb8f8ae14106c6435601601134e37bc78
d4ba6713168c4109ed02dca656bd8feae2c0b38c,CVE-2018-1321,CWE-20,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/syncope,3/1/2012 17:04,https://github.com/apache/syncope/commit/d4ba6713168c4109ed02dca656bd8feae2c0b38c
d4d543db738ba1b8971c710f45e797e8f6a5399e,CVE-2014-0168,CWE-352,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/rhuss/jolokia,4/10/2012 8:26,https://github.com/rhuss/jolokia/commit/d4d543db738ba1b8971c710f45e797e8f6a5399e
d4e18556607a88c2d4cd8235d6780d1f0c722d5a,CVE-2020-4070,CWE-79,AV:N/AC:M/Au:S/C:N/I:P/A:N,repos/w3c/css-validator,3/13/2002 19:59,https://github.com/w3c/css-validator/commit/d4e18556607a88c2d4cd8235d6780d1f0c722d5a
d513253d286fbf0f4a828be2f95a0bfa33a2844f,CVE-2016-9299,CWE-90,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/jenkinsci/jenkins,11/11/2013 13:52,https://github.com/jenkinsci/jenkins/commit/d513253d286fbf0f4a828be2f95a0bfa33a2844f
d544e9ab62f68e3ee492189b6a65d7c00538f65e,CVE-2015-5258,CWE-352,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-social,5/3/2013 17:55,https://github.com/spring-projects/spring-social/commit/d544e9ab62f68e3ee492189b6a65d7c00538f65e
d5b170705d24c386d76038e5989045c89795c28c,CVE-2017-12617,CWE-434,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/apache/tomcat,9/25/2017 23:41,https://github.com/apache/tomcat/commit/d5b170705d24c386d76038e5989045c89795c28c
d6088b055ab7b12fa923545d1f953629f22f4e4f,CVE-2018-8037,CWE-362,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/apache/tomcat,12/19/2017 19:58,https://github.com/apache/tomcat/commit/d6088b055ab7b12fa923545d1f953629f22f4e4f
d639dad3920705adfb0ca2277eedc49cc2407e59,CVE-2019-10327,CWE-611,AV:N/AC:L/Au:S/C:P/I:N/A:P,repos/jenkinsci/pipeline-maven-plugin,2/1/2017 23:21,https://github.com/jenkinsci/pipeline-maven-plugin/commit/d639dad3920705adfb0ca2277eedc49cc2407e59
d6436141df114be36872ef2e947cbc4bb85deca0,CVE-2017-15719,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/sebfz1/wicket-jquery-ui,10/9/2016 12:41,https://github.com/sebfz1/wicket-jquery-ui/commit/d6436141df114be36872ef2e947cbc4bb85deca0
d650c91329c9bbc02f54977920b580320e293490,CVE-2016-2174,CWE-89,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/ranger,6/15/2015 23:08,https://github.com/apache/ranger/commit/d650c91329c9bbc02f54977920b580320e293490
d6a9898125f34e593de426e8c7dabb0f224fc00f,CVE-2014-0230,CWE-399,AV:N/AC:L/Au:N/C:N/I:N/A:C,repos/apache/tomcat,9/11/2013 13:44,https://github.com/apache/tomcat/commit/d6a9898125f34e593de426e8c7dabb0f224fc00f
d6c211774586de3f66e6ec3087c8b2f98e0e9a31,CVE-2018-1321,CWE-20,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/syncope,12/2/2015 17:21,https://github.com/apache/syncope/commit/d6c211774586de3f66e6ec3087c8b2f98e0e9a31
d6c58a7acfe89ced372b953a8df8b52aa13eef3f,CVE-2019-10244,CWE-611,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/eclipse/kura,4/7/2014 13:04,https://github.com/eclipse/kura/commit/d6c58a7acfe89ced372b953a8df8b52aa13eef3f
d6d8e1c3617ec78498b85de59cadf3d191445d37,CVE-2017-14735,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/nahsra/antisamy,9/24/2016 18:31,https://github.com/nahsra/antisamy/commit/d6d8e1c3617ec78498b85de59cadf3d191445d37
d731d4b8f5aa7c79aae7921c60c16e42e3d9ed0d,CVE-2018-1321,CWE-20,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/apache/syncope,9/26/2014 15:49,https://github.com/apache/syncope/commit/d731d4b8f5aa7c79aae7921c60c16e42e3d9ed0d
d761db1ea8be2d6a32fc2bc0c2d391ffa36c194d,CVE-2013-7398,CWE-345,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/AsyncHttpClient/async-http-client,9/24/2010 20:02,https://github.com/AsyncHttpClient/async-http-client/commit/d761db1ea8be2d6a32fc2bc0c2d391ffa36c194d
d77ca17e95034fc1fafa3091709348f2cceadbda,CVE-2017-4995,CWE-502,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-security,9/2/2016 11:29,https://github.com/spring-projects/spring-security/commit/d77ca17e95034fc1fafa3091709348f2cceadbda
d811dce5b11aa2f77d5e5dbfa59385c52275b3f8,CVE-2011-3375,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/apache/tomcat,1/16/2011 12:55,https://github.com/apache/tomcat/commit/d811dce5b11aa2f77d5e5dbfa59385c52275b3f8
d87d1e4f8e20f6494c0232bf8560c961b46db634,CVE-2020-11002,CWE-74,AV:N/AC:L/Au:S/C:C/I:C/A:C,repos/dropwizard/dropwizard,2/20/2020 2:36,https://github.com/dropwizard/dropwizard/commit/d87d1e4f8e20f6494c0232bf8560c961b46db634
d8927ef4c3943a5a1dec1c17985a32fc9bfbae50,CVE-2018-17184,CWE-79,AV:N/AC:M/Au:S/C:N/I:P/A:N,repos/apache/syncope,6/11/2015 16:04,https://github.com/apache/syncope/commit/d8927ef4c3943a5a1dec1c17985a32fc9bfbae50
d897c5c4f66ab91cf807df1a8567c4ae7c74deef,CVE-2020-1929,CWE-295,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/apache/beam,11/29/2018 21:10,https://github.com/apache/beam/commit/d897c5c4f66ab91cf807df1a8567c4ae7c74deef
d8c1081578324957c4764a937e744314ee24749b,CVE-2019-14837,CWE-798,AV:N/AC:L/Au:N/C:P/I:P/A:N,repos/keycloak/keycloak,7/22/2015 10:55,https://github.com/keycloak/keycloak/commit/d8c1081578324957c4764a937e744314ee24749b
d8e450719b77a45982b3e550590b2d575937e19a,CVE-2020-10686,CWE-863,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/keycloak/keycloak,1/31/2020 14:28,https://github.com/keycloak/keycloak/commit/d8e450719b77a45982b3e550590b2d575937e19a
d8ffa8e347914063844d5a1c9f8f8098e6207732,CVE-2014-3558,CWE-264,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/hibernate/hibernate-validator,3/15/2013 12:52,https://github.com/hibernate/hibernate-validator/commit/d8ffa8e347914063844d5a1c9f8f8098e6207732
d934c6e7430b7b98e43a0a085a2304bd31a75c3d,CVE-2016-4003,CWE-79,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/apache/struts,5/27/2013 14:11,https://github.com/apache/struts/commit/d934c6e7430b7b98e43a0a085a2304bd31a75c3d
d990ed58faaa5c80eb0145f2bdf44946b09ee134,CVE-2017-2599,CWE-863,AV:N/AC:L/Au:S/C:P/I:P/A:N,repos/jenkinsci/jenkins,11/22/2013 9:54,https://github.com/jenkinsci/jenkins/commit/d990ed58faaa5c80eb0145f2bdf44946b09ee134
d9cee431794f23ceb7cb4121d1c006437e3b15f1,CVE-2013-7251,CWE-352,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/micromata/projectforge-webapp,12/5/2013 0:07,https://github.com/micromata/projectforge-webapp/commit/d9cee431794f23ceb7cb4121d1c006437e3b15f1
d9dbb2fc7f1291ed1f4e2ecb70c482fdb05b7fc4,CVE-2017-5648,CWE-668,AV:N/AC:L/Au:N/C:P/I:P/A:N,repos/apache/tomcat,10/19/2010 20:27,https://github.com/apache/tomcat/commit/d9dbb2fc7f1291ed1f4e2ecb70c482fdb05b7fc4
da3d7a2940902cc173bec67557fc71a0c4bfd7c0,CVE-2020-10727,CWE-522,AV:L/AC:L/Au:N/C:P/I:N/A:N,repos/apache/activemq-artemis,2/25/2019 20:12,https://github.com/apache/activemq-artemis/commit/da3d7a2940902cc173bec67557fc71a0c4bfd7c0
da5dee067f6c4f243dc3aa70840108ccfa273279,CVE-2013-2165,CWE-264,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/richfaces/richfaces,8/2/2010 22:43,https://github.com/richfaces/richfaces/commit/da5dee067f6c4f243dc3aa70840108ccfa273279
da627b843fe81fa0fe52a046c1be8595630e9ae7,CVE-2017-9735,CWE-200,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/eclipse/jetty.project,3/24/2009 21:07,https://github.com/eclipse/jetty.project/commit/da627b843fe81fa0fe52a046c1be8595630e9ae7
da9f48f3fa132b96392d80298f12ec2c3fb140c7,CVE-2014-3558,CWE-264,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/hibernate/hibernate-validator,5/20/2010 22:13,https://github.com/hibernate/hibernate-validator/commit/da9f48f3fa132b96392d80298f12ec2c3fb140c7
daae947280fd21a24a65c04a84c80171c6f1e83a,CVE-2018-1000114,CWE-863,AV:N/AC:L/Au:S/C:N/I:P/A:N,repos/jenkinsci/promoted-builds-plugin,4/25/2011 16:31,https://github.com/jenkinsci/promoted-builds-plugin/commit/daae947280fd21a24a65c04a84c80171c6f1e83a
db11c9115f31e171de4622149f157d8283f6c720,CVE-2012-5633,CWE-287,AV:N/AC:M/Au:N/C:P/I:P/A:N,repos/apache/cxf,11/14/2012 19:50,https://github.com/apache/cxf/commit/db11c9115f31e171de4622149f157d8283f6c720
db12a50a32cd779e4f36f52dc2374692477bf94d,CVE-2016-6793,CWE-502,AV:N/AC:L/Au:N/C:N/I:P/A:P,repos/apache/wicket,12/5/2010 13:08,https://github.com/apache/wicket/commit/db12a50a32cd779e4f36f52dc2374692477bf94d
db45b5640ab577057e630b1c14bd537517aa5a29,CVE-2018-9159,CWE-22,AV:N/AC:L/Au:N/C:P/I:N/A:N,repos/perwendel/spark,3/6/2018 11:42,https://github.com/perwendel/spark/commit/db45b5640ab577057e630b1c14bd537517aa5a29
db757116f157e397b33143e81f913dea39b2aff7,CVE-2017-2599,CWE-863,AV:N/AC:L/Au:S/C:P/I:P/A:N,repos/jenkinsci/jenkins,9/2/2014 14:05,https://github.com/jenkinsci/jenkins/commit/db757116f157e397b33143e81f913dea39b2aff7
dc0da22540ab5b09f5d19412ed17a1df513292a0,CVE-2014-3558,CWE-264,AV:N/AC:L/Au:N/C:N/I:P/A:N,repos/hibernate/hibernate-validator,6/3/2012 23:05,https://github.com/hibernate/hibernate-validator/commit/dc0da22540ab5b09f5d19412ed17a1df513292a0
dc13e7a53b4ff1bda2a1eeed547f510ebfdefb2d,CVE-2017-1000091,CWE-352,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/jenkinsci/github-branch-source-plugin,2/24/2017 12:29,https://github.com/jenkinsci/github-branch-source-plugin/commit/dc13e7a53b4ff1bda2a1eeed547f510ebfdefb2d
dc4ed2901e6fab3b9d33283541cd91a255ce07e8,CVE-2015-3189,CWE-640,AV:N/AC:M/Au:N/C:P/I:N/A:N,repos/cloudfoundry/uaa,7/16/2014 15:57,https://github.com/cloudfoundry/uaa/commit/dc4ed2901e6fab3b9d33283541cd91a255ce07e8
dc5bee52ff5adb5c78ea0f293a89372ac774f2e0,CVE-2016-2510,CWE-19,AV:N/AC:M/Au:N/C:P/I:P/A:P,repos/beanshell/beanshell,12/11/2012 18:14,https://github.com/beanshell/beanshell/commit/dc5bee52ff5adb5c78ea0f293a89372ac774f2e0
dc90bde646161a806d6867281adb502d51589630,CVE-2017-2670,CWE-835,AV:N/AC:L/Au:N/C:N/I:N/A:P,repos/undertow-io/undertow,8/31/2016 14:49,https://github.com/undertow-io/undertow/commit/dc90bde646161a806d6867281adb502d51589630
dd80283e8bc92dc384225667318875ca4f7e77b9,CVE-2016-2141,CWE-264,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/belaban/JGroups,1/16/2013 14:22,https://github.com/belaban/JGroups/commit/dd80283e8bc92dc384225667318875ca4f7e77b9
ddbabf77803112fe804d1f44e5071244b00b9cfb,CVE-2016-2402,CWE-295,AV:N/AC:M/Au:N/C:N/I:P/A:N,repos/square/okhttp,2/6/2016 13:29,https://github.com/square/okhttp/commit/ddbabf77803112fe804d1f44e5071244b00b9cfb
ddc2e1cda98060a5e08d06ffb0950c379ef62ad2,CVE-2019-3772,CWE-611,AV:N/AC:L/Au:N/C:P/I:P/A:P,repos/spring-projects/spring-integration,10/1/2008 20:08,https://github.com/spring-projects/spring-integration/commit/ddc2e1cda98060a5e08d06ffb0950c379ef62ad2
ddcdb07f45b1170a69f826020eafe35d08f5bd0e,CVE-2017-5648,CWE-668,AV:N/AC:L/Au:N/C:P/I:P/A:N,repos/apache/tomcat80,2/15/2017 21:26,https://github.com/apache/tomcat80/commit/ddcdb07f45b1170a69f826020eafe35d08f5bd0e
dde458a91f2e62ab716316214bad45501d0d27c2,CVE-2017-4991,CWE-269,AV:N/AC:L/Au:S/C:P/I:P/A:P,repos/cloudfoundry/uaa,3/13/2014 17:14,https://github.com/cloudfoundry/uaa/commit/dde458a91f2e62ab716316214bad45501d0d27c2
de4c18620bcd3f1cae1cf3bd1b276e0df4b04827,CVE-2013-1777,CWE-94,AV:N/AC:L/Au:N/C:C/I:C/A:C,repos/apache/geronimo,6/7/2012 1:18,https://github.com/apache/geronimo/commit/de4c18620bcd3f1cae1cf3bd1b276e0df4b04827
