cwe_id,cve_id,lang,project,ref_link,vulnerability_classification
CWE-119,CVE-2015-1280,C,Chrome,https://github.com/chromium/chromium/commit/bc1f34b9be509f1404f0bb1ba1947614d5f0bcd1,DoS Overflow Mem. Corr. 
CWE-254,CVE-2015-1281,C,Chrome,https://github.com/chromium/chromium/commit/dff368031150a1033a1a3c913f8857679a0279be,Bypass 
,CVE-2015-1282,C,Chrome,https://github.com/chromium/chromium/commit/d45469f31c9c353f72a4de9df46360e7f23077e9,DoS 
CWE-189,CVE-2015-1283,C,Chrome,https://github.com/chromium/chromium/commit/d10065ae8b87f4eefe50d756f9c3464832c40bcf,DoS Overflow 
CWE-20,CVE-2015-1284,C,Chrome,https://github.com/chromium/chromium/commit/168bd826fe11a44238a169ef953447db0c0e4841,DoS 
CWE-79,CVE-2015-1286,C,Chrome,https://github.com/chromium/chromium/commit/7923c2a2c443d98c432864e361b1d090f0c911ca,XSS 
CWE-119,CVE-2015-1290,C,Chrome,https://github.com/chromium/chromium/commit/deaa07bec5d105ffc546d37eba3da4cba341fc03,DoS Exec Code Overflow Mem. Corr. 
CWE-17,CVE-2015-1287,C,Chrome,https://github.com/chromium/chromium/commit/f479194866c3d9e08ef245ed0fdd5b9771ce6195,Bypass 
CWE-19,CVE-2015-1270,C,Chrome,https://github.com/chromium/chromium/commit/886e691e17018818b7fc0978bcbe9a85436b506c,DoS 
,CVE-2015-1272,C,Chrome,https://github.com/chromium/chromium/commit/4e7c52b4577b682be39ad617ceb5d98a32279939,DoS 
,CVE-2015-1277,C,Chrome,https://github.com/chromium/chromium/commit/8dc07f045c6287da3404fa8e0fd8b1b3960afbfa,DoS 
CWE-254,CVE-2015-1278,C,Chrome,https://github.com/chromium/chromium/commit/784f56a9c97a838448dd23f9bdc7c05fe8e639b3,
CWE-200,CVE-2015-1285,C,Chrome,https://github.com/chromium/chromium/commit/39595f8d4dffcb644d438106dcb64a30c139ff0e,XSS +Info 
,CVE-2015-1289,C,Chrome,https://github.com/chromium/chromium/commit/d12359d46a29b8a357d84dc0a1e8c6dbba56a671,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/bdcae45e4652e4f6c606388996a5efc43f5308b4,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/4f4530109b8b68643c6a3afbb239e21580d46a8a,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/ce1a9c0e454b08c96ca73788a1b4dccb405ce027,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/edd966f42e17c86c7658b9e3464838162640e18d,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/b72c008d3c36bb39d9b13225b42f18aff0aa4c8e,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/c1edcafcbe5b8fa20d7e1adb2d1a5322924d8df0,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/04ff52bb66284467ccb43d90800013b89ee8db75,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/262e77a72493e36e8006aeeba1c7497a42ee5ad9,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/64aae326a6b32fdfba377dc5e060fd4713a2295b,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/b1130cfc5dca2d5f01edafd7d50f795f391ab904,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/d8fccaec4e73a9120074293c1997f963f810c9dd,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/9fc9d951c4b4757038d8ae9dbeafd43bea88aab3,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/7c28e7988fef9bb3e03027226bd199736d99abc3,DoS 
,CVE-2015-1265,C,Chrome,https://github.com/chromium/chromium/commit/8ea5693d5cf304e56174bb6b65412f04209904db,DoS 
,,C,Chrome,https://github.com/chromium/chromium/commit/2fb4f2c9c461551d43fdfa28ef4c960da81a47dd,
,,C,Chrome,https://github.com/chromium/chromium/commit/6834289784ed45b5524de0fb7ef43ae283b0d6d3,
,,C,Chrome,https://github.com/chromium/chromium/commit/b9aca9d06e2948b32e03c1986ec4b47b66ee50dd,
,,C,Chrome,https://github.com/chromium/chromium/commit/b720c4913146533c718b8d5a1e0308780d871833,
,,C,Chrome,https://github.com/chromium/chromium/commit/4fdb2b3ebb31e39852fb1bc20fcdf3b5e4de382e,
,,C,Chrome,https://github.com/chromium/chromium/commit/a3987c8b93d3abbba6ea4e438493bf996fff66b7,
,,C,Chrome,https://github.com/chromium/chromium/commit/026a2f4a1f023de9bf72674db9c88cdcf651418e,
,,C,Chrome,https://github.com/chromium/chromium/commit/0fd4e054da246f044d62d18b626ff4afa68b7b72,
,,C,Chrome,https://github.com/chromium/chromium/commit/432eb007ad1d67d12d2a9d69a0f6e78b9efee9b1,
,,C,Chrome,https://github.com/chromium/chromium/commit/e40a4ae160c26f4104a4c00cb1e8532d269cf0ec,
,,C,Chrome,https://github.com/chromium/chromium/commit/de485eb849be99305925de2257da3b85325df2fd,
,CVE-2015-1249,C,Chrome,https://github.com/chromium/chromium/commit/3f71619ec516f553c69a08bf373dcde14e86d08f,DoS 
CWE-119,CVE-2015-1232,C,Chrome,https://github.com/chromium/chromium/commit/5576cbc1d3e214dfbb5d3ffcdbe82aa8ba0088fc,DoS Overflow 
CWE-119,CVE-2015-1213,C,Chrome,https://github.com/chromium/chromium/commit/faaa2fd0a05f1622d9a8806da118d4f3b602e707,DoS Overflow 
CWE-190,CVE-2015-1214,C,Chrome,https://github.com/chromium/chromium/commit/a81c185f34b34ef8410239506825b185b332c00b,DoS Overflow 
CWE-119,CVE-2015-1215,C,Chrome,https://github.com/chromium/chromium/commit/2bceda4948deeaed0a5a99305d0d488eb952f64f,DoS Overflow 
,CVE-2015-1216,C,Chrome,https://github.com/chromium/chromium/commit/82eeef54780833a29e88c5677a7cfa11205a9878,DoS 
CWE-17,CVE-2015-1217,C,Chrome,https://github.com/chromium/chromium/commit/fc81fcf38edd250876cc384a6ed5567e1b2999e4,DoS 
,CVE-2015-1218,C,Chrome,https://github.com/chromium/chromium/commit/53f40b0658b240dd7397a58b29b083631519735f,DoS 
,CVE-2015-1220,C,Chrome,https://github.com/chromium/chromium/commit/4f9c9adef4036aff60b734b4a0045c43c320fe1d,DoS 
,CVE-2015-1221,C,Chrome,https://github.com/chromium/chromium/commit/a69c7b5d863dacbb08bfaa04359e3bc0bb4470dc,DoS 
,CVE-2015-1222,C,Chrome,https://github.com/chromium/chromium/commit/db2e0b4e38736f3898cedbdfc30e9cf0d099a45c,DoS 
,CVE-2015-1223,C,Chrome,https://github.com/chromium/chromium/commit/b0d271768d0a592227d753f4cf60399c4dd2af4f,DoS 
,CVE-2015-1230,C,Chrome,https://github.com/chromium/chromium/commit/b2bf3cb69cae29c1dc85f23a18f2f36587290c1e,DoS 
CWE-17,CVE-2015-1224,C,Chrome,https://github.com/chromium/chromium/commit/5c6e9372daae557d6857f02888e84363eeff9be9,DoS 
CWE-119,CVE-2015-1225,C,Chrome,https://github.com/chromium/chromium/commit/a217c3919cd836eff52872b84c4e7e1605405748,DoS Overflow 
CWE-264,CVE-2015-1226,C,Chrome,https://github.com/chromium/chromium/commit/7f5d55a7e2e1ca2cdc10b3cd7e38685f87215584,Bypass 
CWE-399,CVE-2015-1227,C,Chrome,https://github.com/chromium/chromium/commit/59512d1ea20d8e85555ecb743ee29ba90016656d,
CWE-399,CVE-2015-1228,C,Chrome,https://github.com/chromium/chromium/commit/f2dc38825cce54c0b87841a420afbd71453d506b,DoS 
CWE-19,CVE-2015-1229,C,Chrome,https://github.com/chromium/chromium/commit/7933c117fd16b192e70609c331641e9112af5e42,
CWE-20,CVE-2015-1303,C,Chrome,https://github.com/chromium/chromium/commit/051023a269e548c5da19246c7db6e9870dac2f69,Bypass 
CWE-284,CVE-2015-1304,C,Chrome,https://github.com/chromium/chromium/commit/03c9198815cc223325fd43182a7121de6f85b01e,Bypass 
CWE-20,CVE-2015-1302,C,Chrome,https://github.com/chromium/chromium/commit/fff450abc4e2fb330ba700547a8e6a7b0fb90a6e,Bypass 
,CVE-2015-1243,C,Chrome,https://github.com/chromium/chromium/commit/e72a513a6c84075089ecda0570ce658d0b45f6dd,DoS 
,CVE-2015-1250,C,Chrome,https://github.com/chromium/chromium/commit/a5015e84b97fe94e43c3d46f26c2b0480345bb80,DoS 
CWE-17,CVE-2015-1233,C,Chrome,https://github.com/chromium/chromium/commit/31b81d4cf8b6a063391839816c82fc61c8272e53,Exec Code 
,,C,Chrome,https://github.com/chromium/chromium/commit/181c7400b2bf50ba02ac77149749fb419b4d4797,
,"CVE-2015-1210, CVE-2015-1211",C,Chrome,https://github.com/chromium/chromium/commit/6d067124e87295721c62a77f0610e4b37f6098ad,
,CVE-2015-1209,C,Chrome,https://github.com/chromium/chromium/commit/1be560402876e236d05f5cb4c1cc3f5387d4b289,DoS 
,CVE-2015-1212,C,Chrome,https://github.com/chromium/chromium/commit/0c08ed56a3e5089b3cc4094e83daae196a6300c4,DoS 
CWE-416,CVE-2016-5170,C,Chrome,https://github.com/chromium/chromium/commit/c3957448cfc6e299165196a33cd954b790875fdb,DoS 
CWE-416,CVE-2016-5171,C,Chrome,https://github.com/chromium/chromium/commit/0c65ca92b162f3d6dff2ec6571df629592ec32f2,DoS 
CWE-200,CVE-2016-5172,C,Chrome,https://github.com/chromium/chromium/commit/06fa2ca5a3ca56601aa9d901c23a674c3c2d6977,+Info 
CWE-284,CVE-2016-5173,C,Chrome,https://github.com/chromium/chromium/commit/180e7e74926ea32ac039821926542452d1201c5e,Bypass 
CWE-20,CVE-2016-5174,C,Chrome,https://github.com/chromium/chromium/commit/104e5ad762f4d2fcf04a33ff8471d77d7b8678bb,DoS 
,CVE-2016-5175,C,Chrome,https://github.com/chromium/chromium/commit/9fbe5ca8091b6b42b0fe770ed088cdcf6ef144b7,DoS 
CWE-79,CVE-2016-5147,C,Chrome,https://github.com/chromium/chromium/commit/5472db1c7eca35822219d03be5c817d9a9258c11,XSS 
CWE-79,CVE-2016-5148,C,Chrome,https://github.com/chromium/chromium/commit/e4c9bcfdfd70ee7fde9af110ba439da8970af94a,XSS 
CWE-94,CVE-2016-5149,C,Chrome,https://github.com/chromium/chromium/commit/53262b5285efbbfdbbcc17fbf5200890f1ee295c,
CWE-416,CVE-2016-5150,C,Chrome,https://github.com/chromium/chromium/commit/0dab95c5377907e3caed9a0faaf74bde12e0e841,DoS 
CWE-416,CVE-2016-5151,C,Chrome,https://github.com/chromium/chromium/commit/332c2d8dbd29c918c49ddb9d4ee2ad1193ccf96c,DoS 
CWE-190,CVE-2016-5152,C,Chrome,https://github.com/chromium/chromium/commit/47ae3dfdee9a0796a079cd4eadf2f75b34f257ae,DoS Overflow 
CWE-19,CVE-2016-5153,C,Chrome,https://github.com/chromium/chromium/commit/20a9e39a925dd0fb183acb61bb7b87f29abea83f,DoS 
CWE-119,CVE-2016-5154,C,Chrome,https://github.com/chromium/chromium/commit/aa065d9fed77b8cbdfe327b573e2f683c1ad6d6b,DoS Overflow 
CWE-254,CVE-2016-5155,C,Chrome,https://github.com/chromium/chromium/commit/32a9879fc01c24f9216bb2975200ab8a4afac80c,
CWE-416,CVE-2016-5156,C,Chrome,https://github.com/chromium/chromium/commit/ba011d9f8322c62633a069a59c2c5525e3ff46cc,DoS 
CWE-119,CVE-2016-5157,C,Chrome,https://github.com/chromium/chromium/commit/66235aa45c0b0dcc0b875e4ade2747cf6b195ee4,Exec Code Overflow 
CWE-190,CVE-2016-5158,C,Chrome,https://github.com/chromium/chromium/commit/6a310d99a741f9ba5e4e537c5ec49d3adbe5876f,DoS Overflow 
CWE-190,CVE-2016-5159,C,Chrome,https://github.com/chromium/chromium/commit/2b7d329e0a69e97cd3dc2bf267fb96e40a7880a4,DoS Overflow 
CWE-704,CVE-2016-5161,C,Chrome,https://github.com/chromium/chromium/commit/63555be051ee1f8471c63a4bcafcc6c4904667c4,DoS 
CWE-254,CVE-2016-5162,C,Chrome,https://github.com/chromium/chromium/commit/3133b88a72c61683057d7b1970f68d15b67c0c17,
CWE-254,CVE-2016-5163,C,Chrome,https://github.com/chromium/chromium/commit/3bd33fee094e863e5496ac24714c558bd58d28ef,
CWE-79,CVE-2016-5164,C,Chrome,https://github.com/chromium/chromium/commit/93bc623489bdcfc7e9127614fcfb3258edf3f0f9,XSS 
CWE-79,CVE-2016-5165,C,Chrome,https://github.com/chromium/chromium/commit/19b8593007150b9a78da7d13f6e5f8feb10881a7,XSS 
CWE-200,CVE-2016-5166,C,Chrome,https://github.com/chromium/chromium/commit/5da127a872b1e2c9fb1cf128ae309b4d6ce4e3ce,+Info 
CWE-254,CVE-2016-5160,C,Chrome,https://github.com/chromium/chromium/commit/a4a128d5c500528e70139c14c51bb326fe357746,
,CVE-2016-5167,C,Chrome,https://github.com/chromium/chromium/commit/b1d432f84225c1c809f3d9eecba24727068a1b37,DoS 
CWE-79,CVE-2016-5181,C,Chrome,https://github.com/chromium/chromium/commit/0a242b6c8a66ee530d5b68c74dfabe74e6415d45,XSS 
CWE-119,CVE-2016-5182,C,Chrome,https://github.com/chromium/chromium/commit/89f296b34f4f33e048848c06da08fc9271b30bc9,Overflow 
CWE-416,CVE-2016-5183,C,Chrome,https://github.com/chromium/chromium/commit/8cfe2463cec6835c7b0b73dcb2ab2edaf035e3f9,
CWE-416,CVE-2016-5184,C,Chrome,https://github.com/chromium/chromium/commit/436bf1c042b07d2fee38c430de5232b7b5d688e6,
CWE-416,CVE-2016-5185,C,Chrome,https://github.com/chromium/chromium/commit/f2d26633cbd50735ac2af30436888b71ac0abad3,
CWE-20,CVE-2016-5187,C,Chrome,https://github.com/chromium/chromium/commit/4e4c9b553ae124ed9bb60356e2ecff9106abddd0,
CWE-20,CVE-2016-5188,C,Chrome,https://github.com/chromium/chromium/commit/34e6c6afd8c6242e9a094782e739743da471e75a,
CWE-284,CVE-2016-5192,C,Chrome,https://github.com/chromium/chromium/commit/e99cc8e5a48ff4978d401c48a64f06649f647f3f,Bypass 
CWE-284,CVE-2016-5189,C,Chrome,https://github.com/chromium/chromium/commit/2440e872debd68ae7c2a8bf9ddb34df2cce378cd,
CWE-125,CVE-2016-5186,C,Chrome,https://github.com/chromium/chromium/commit/bde99319fc83e96d6e3258f04c33b4a3e633a70c,
CWE-79,CVE-2016-5191,C,Chrome,https://github.com/chromium/chromium/commit/fa34e547d6ee25ea0692436ba7462ed0a0ef45f4,XSS 
CWE-20,CVE-2016-5193,C,Chrome,https://github.com/chromium/chromium/commit/95f564731a0379ed01a04775140730ef0d462ff9,Bypass 
,CVE-2016-5194,C,Chrome,https://github.com/chromium/chromium/commit/d4e0a7273cd8d7a9ee667ad5b5c8aad0f5f59251,
,,C,Chrome,https://github.com/chromium/chromium/commit/961d0cda4cfc3bcf04aa48ccc32772d63af12d9b,
,,C,Chrome,https://github.com/chromium/chromium/commit/184f81c73eaa33c8719e1f683ccd02c9e4249ccd,
,,C,Chrome,https://github.com/chromium/chromium/commit/95adc31201fd4d1f3b9ec96a62993e64d3273ed9,
,,C,Chrome,https://github.com/chromium/chromium/commit/f7014ec458435b22a73f4a085e50764444351ee9,
,,C,Chrome,https://github.com/chromium/chromium/commit/9a93acf4adfbe03a7a0cf5b27275835fe14c7412,
,,C,Chrome,https://github.com/chromium/chromium/commit/7707f82395be87ca3524151c26d3dd2569fec043,
,,C,Chrome,https://github.com/chromium/chromium/commit/554517a4587bfb0071bcd3c7eff6645a0b06d72a,
,CVE-2016-5146,C,Chrome,https://github.com/chromium/chromium/commit/0846dce02d4c3b01af714efa70d144eb2ed0d7a9,DoS 
,,C,Chrome,https://github.com/chromium/chromium/commit/f2f703241635fa96fa630b83afcc9a330cc21b7e,
,,C,Chrome,https://github.com/chromium/chromium/commit/201cbd50bae564e407a5c40f1c35fa92ff55453b,
,,C,Chrome,https://github.com/chromium/chromium/commit/c2d2b0f2f74dad0bdef196cf1657f0d584cbe3a7,
,,C,Chrome,https://github.com/chromium/chromium/commit/d30a8bd191f17b61938fc87890bffc80049b0774,
,,C,Chrome,https://github.com/chromium/chromium/commit/e40502b71c9bd4f548118550952afd5d6a158bc4,
,,C,Chrome,https://github.com/chromium/chromium/commit/69ec52bd0b32622770a25952386596ccb4ad6434,
,,C,Chrome,https://github.com/chromium/chromium/commit/be655fd4fb9ab3291a855a939496111674037a2f,
,,C,Chrome,https://github.com/chromium/chromium/commit/20b480d9089200edbb437b8cdc80b1f0f81421f0,
,,C,Chrome,https://github.com/chromium/chromium/commit/dbbdebecc3416092a833f8ac14a849500be8a2eb,
,,C,Chrome,https://github.com/chromium/chromium/commit/9c654d15a42633537cbf3a9bcc8ba39015893f83,
,,C,Chrome,https://github.com/chromium/chromium/commit/3a353ebdb7753a3fbeb401c4c0e0f3358ccbb90b,
,,C,Chrome,https://github.com/chromium/chromium/commit/f3463c78b77bc4cefd8e748c4f47a2324515ad47,
,,C,Chrome,https://github.com/chromium/chromium/commit/8353baf8d1504dbdd4ad7584ff2466de657521cd,
,,C,Chrome,https://github.com/chromium/chromium/commit/77ce157f5f3a43c6e7d78e37d778335b5d393c6b,
,,C,Chrome,https://github.com/chromium/chromium/commit/183f4bcddd821b4af3f6234ad2e8c371694a9ffb,
,,C,Chrome,https://github.com/chromium/chromium/commit/e49d943e9f5f90411313e64d0ae6b646edc85043,
,,C,Chrome,https://github.com/chromium/chromium/commit/4793abd38544dfc631d694b6eb1a393af15a720c,
,,C,Chrome,https://github.com/chromium/chromium/commit/87c716d472a3183fd00692378a5ff93dcae1f303,
,CVE-2016-1705,C,Chrome,https://github.com/chromium/chromium/commit/4afb628e068367d5b73440537555902cd12416f8,DoS 
CWE-119,CVE-2016-1646,C,Chrome,https://github.com/chromium/chromium/commit/84fbaf8414b4911ef122557d1518b50f79c2eaef,DoS Overflow 
,CVE-2016-1647,C,Chrome,https://github.com/chromium/chromium/commit/e5787005a9004d7be289cc649c6ae4f3051996cd,DoS 
,CVE-2016-1648,C,Chrome,https://github.com/chromium/chromium/commit/9d92ff158726601ae5c044d62050614f076eaae4,DoS 
CWE-119,CVE-2016-1649,C,Chrome,https://github.com/chromium/chromium/commit/6a5b73fc8615892260d6f47242d1d6a642e3dcfc,DoS Overflow 
,CVE-2016-1650,C,Chrome,https://github.com/chromium/chromium/commit/b2965f7024948cf814df76803c3579b883da3095,DoS 
CWE-264,CVE-2016-1630,C,Chrome,https://github.com/chromium/chromium/commit/925dad6467cd7a2b79322378eafa43d06371b081,Bypass 
CWE-264,CVE-2016-1631,C,Chrome,https://github.com/chromium/chromium/commit/dd77c2a41c72589d929db0592565125ca629fb2c,Bypass 
CWE-264,CVE-2016-1632,C,Chrome,https://github.com/chromium/chromium/commit/3f38b2253b19f9f9595f79fb92bfb5077e7b1959,Bypass 
,CVE-2016-1633,C,Chrome,https://github.com/chromium/chromium/commit/eb750a539e4856ba9042abdf39ae9da58fa3ae63,DoS 
,CVE-2016-1634,C,Chrome,https://github.com/chromium/chromium/commit/922160eddcb34ca26c834c2a0b0e65269358f0bf,DoS 
,CVE-2016-1635,C,Chrome,https://github.com/chromium/chromium/commit/5a15b72a270b514cd442872221a788a303bdaa88,DoS 
CWE-264,CVE-2016-1636,C,Chrome,https://github.com/chromium/chromium/commit/6a60f01228557982e6508c5919cc21fcfddf110b,Bypass 
CWE-119,CVE-2015-8126,C,Chrome,https://github.com/chromium/chromium/commit/7f3d85b096f66870a15b37c2f40b219b2e292693,DoS Overflow 
CWE-200,CVE-2016-1637,C,Chrome,https://github.com/chromium/chromium/commit/dd3d87d399131dccd5586d33a5bcaeac25b49951,+Info 
CWE-284,CVE-2016-1638,C,Chrome,https://github.com/chromium/chromium/commit/4a7b10c29d7b0e477a43448d1462178f95c891f9,Bypass 
,CVE-2016-1639,C,Chrome,https://github.com/chromium/chromium/commit/c66b1fc49870c514b1c1e8b53498153176d7ec2b,DoS 
CWE-17,CVE-2016-1640,C,Chrome,https://github.com/chromium/chromium/commit/0a1c15fecb1240ab909e1431b6127410c3b380e0,
,CVE-2016-1641,C,Chrome,https://github.com/chromium/chromium/commit/75ca8ffd7bd7c58ace1144df05e1307d8d707662,DoS 
,CVE-2016-1642,C,Chrome,https://github.com/chromium/chromium/commit/1a223b59d41262c061121f7281b47abe4012a939,DoS 
CWE-20,CVE-2016-1612,C,Chrome,https://github.com/chromium/chromium/commit/94fef6e2a56ef5b3ed0dc0fd94e6ad52267067fb,DoS 
,CVE-2016-1613,C,Chrome,https://github.com/chromium/chromium/commit/7394cf6f43d7a86630d3eb1c728fd63c621b5530,DoS 
CWE-200,CVE-2016-1614,C,Chrome,https://github.com/chromium/chromium/commit/02a4180d7d533fab4df07d355ec029e719e353af,+Info 
CWE-254,CVE-2016-1615,C,Chrome,https://github.com/chromium/chromium/commit/b399a05453d7b3e2dfdec67865fefe6953bcc59e,
CWE-254,CVE-2016-1616,C,Chrome,https://github.com/chromium/chromium/commit/297ae873b471a46929ea39697b121c0b411434ee,
CWE-200,CVE-2016-1617,C,Chrome,https://github.com/chromium/chromium/commit/568075bbc5d16239a5cbdeb579a8768f9836f13e,+Info 
CWE-310,CVE-2016-1618,C,Chrome,https://github.com/chromium/chromium/commit/0d151e09e13a704e9738ea913d117df7282e6c7d,
CWE-119,CVE-2016-1619,C,Chrome,https://github.com/chromium/chromium/commit/9f11faaa13c0238b5d29cfe312149987119bca92,DoS Overflow 
,CVE-2016-1620,C,Chrome,https://github.com/chromium/chromium/commit/b90c7c8c335a2e2a4abdd7bde17a44f92c8b3a54,DoS 
CWE-284,CVE-2016-1696,C,Chrome,https://github.com/chromium/chromium/commit/c0569cc04741cccf6548c2169fcc1609d958523f,Bypass 
CWE-284,CVE-2016-1697,C,Chrome,https://github.com/chromium/chromium/commit/1948aefa8901dca0ccb993753fca00b15d2a6e25,Bypass 
CWE-200,CVE-2016-1698,C,Chrome,https://github.com/chromium/chromium/commit/5fb2548448bd1b76a59d941b729d7a7f90d53bc8,+Info 
CWE-284,CVE-2016-1699,C,Chrome,https://github.com/chromium/chromium/commit/c5eecf67fd8d5e8d24d2d4d9489753d2c8cf6c59,Bypass 
,CVE-2016-1700,C,Chrome,https://github.com/chromium/chromium/commit/aa7a889002dd7a1288cc5e962086e517131fb01e,DoS 
,CVE-2016-1701,C,Chrome,https://github.com/chromium/chromium/commit/31bdb48c93335949c0c7b739e41de2628205a3cc,DoS 
CWE-119,CVE-2016-1702,C,Chrome,https://github.com/chromium/chromium/commit/974c5e4a6adbbeb76fef281a17dd59efefa83ce5,DoS Overflow 
CWE-284,CVE-2016-1667,C,Chrome,https://github.com/chromium/chromium/commit/350f7d4b2c76950c8e7271284de84a9756b796e1,Bypass 
CWE-284,CVE-2016-1668,C,Chrome,https://github.com/chromium/chromium/commit/0cd7a9f853e3cb7c035b4ab9e07a503552267f9d,Bypass 
CWE-119,CVE-2016-1669,C,Chrome,https://github.com/chromium/chromium/commit/3847be90de19869704f4865331e5f9baff7ae5f0,DoS Overflow 
CWE-362,CVE-2016-1670,C,Chrome,https://github.com/chromium/chromium/commit/1af4fada49c4f3890f16daac31d38379a9d782b2,
CWE-22,CVE-2016-1671,C,Chrome,https://github.com/chromium/chromium/commit/9cfe470d793da6e09b966d435c8fa2ba1625d5fe,Dir. Trav. 
CWE-79,CVE-2016-1652,C,Chrome,https://github.com/chromium/chromium/commit/7c5aa07be11cd63d953fbe66370c5869a52170bf,XSS 
CWE-200,CVE-2016-1651,C,Chrome,https://github.com/chromium/chromium/commit/83dfeae5a988dbd17f11b409f32ef577be02c152,DoS +Info 
CWE-20,CVE-2016-1654,C,Chrome,https://github.com/chromium/chromium/commit/8355de453bb4014b74b2db5d7ca38c5664d65d83,DoS 
,CVE-2016-1655,C,Chrome,https://github.com/chromium/chromium/commit/815783d185d17e905dfc23cadf240c05c9aff074,DoS 
CWE-284,CVE-2016-1656,C,Chrome,https://github.com/chromium/chromium/commit/4e33c5d6978752f31ed6702e72e46fdf78cd5565,Bypass 
CWE-254,CVE-2016-1657,C,Chrome,https://github.com/chromium/chromium/commit/f5ad97cbf2b2b465dc61d8f93820c7e6cab49e4e,
CWE-284,CVE-2016-1658,C,Chrome,https://github.com/chromium/chromium/commit/5c437bcc7a51edbef45242c5173cf7871fde2866,Bypass +Info 
,CVE-2016-1659,C,Chrome,https://github.com/chromium/chromium/commit/ddbe71f6c0b05435a4d3a5c82e394d660e7d6a6d,DoS 
CWE-361,CVE-2016-1643,C,Chrome,https://github.com/chromium/chromium/commit/2386a6a49ea992a1e859eb0296c1cc53e5772cdb,DoS 
,CVE-2016-1644,C,Chrome,https://github.com/chromium/chromium/commit/573594075458f72254d1af91e2da65ac009053e0,DoS 
CWE-119,CVE-2016-1645,C,Chrome,https://github.com/chromium/chromium/commit/7045ee0a8b4b19d298c67556ee0b92cd575e1303,DoS Overflow 
CWE-264,CVE-2016-1622,C,Chrome,https://github.com/chromium/chromium/commit/83a4b3aa72d98fe4176b4a54c8cea227ed966570,Bypass 
CWE-264,CVE-2016-1623,C,Chrome,https://github.com/chromium/chromium/commit/4c8b008f055f79e622344627fed7f820375a4f01,Bypass 
CWE-119,CVE-2016-1624,C,Chrome,https://github.com/chromium/chromium/commit/7716418a27d561ee295a99f11fd3865580748de2,DoS Overflow 
CWE-264,CVE-2016-1625,C,Chrome,https://github.com/chromium/chromium/commit/41cc463ecc5f0ba708a2c8282a7e7208ca7daa57,Bypass 
CWE-119,CVE-2016-1626,C,Chrome,https://github.com/chromium/chromium/commit/d034f8b939b3f53e47dfb3e2675acb223748e02b,DoS Overflow 
CWE-119,CVE-2016-1628,C,Chrome,https://github.com/chromium/chromium/commit/1ff50baacf794ebc38bde4da1f08da1c0a5b1818,DoS Exec Code Overflow 
CWE-264,CVE-2016-1627,C,Chrome,https://github.com/chromium/chromium/commit/b4dc5a2e469b1348240ca9d2ec0385852ee4e5fd,Bypass 
CWE-119,CVE-2017-5122,C,Chrome,https://github.com/chromium/chromium/commit/f8675cbb337440a11bf9afb10ea11bae42bb92cb,Overflow 
CWE-119,CVE-2017-5112,C,Chrome,https://github.com/chromium/chromium/commit/f6ac1dba5e36f338a490752a2cbef3339096d9fe,Exec Code Overflow 
CWE-119,CVE-2017-5113,C,Chrome,https://github.com/chromium/chromium/commit/3627803d756424daa364c12ecee224b0362d564d,Overflow 
CWE-704,CVE-2017-5116,C,Chrome,https://github.com/chromium/chromium/commit/acf2f0799f6f732dd70f45ddd252d773be7afd11,Exec Code 
CWE-732,CVE-2017-5118,C,Chrome,https://github.com/chromium/chromium/commit/0ab2412a104d2f235d7b9fe19d30ef605a410832,Bypass 
,CVE-2017-5120,C,Chrome,https://github.com/chromium/chromium/commit/b7277af490d28ac7f802c015bb0ff31395768556,
CWE-416,CVE-2017-5091,C,Chrome,https://github.com/chromium/chromium/commit/d007b8b750851fe1b375c463009ea3b24e5c021d,
CWE-20,CVE-2017-5092,C,Chrome,https://github.com/chromium/chromium/commit/66b99f3fe60dce77f079cc9c07164f6a34dbea37,
CWE-20,CVE-2017-5093,C,Chrome,https://github.com/chromium/chromium/commit/0720b02e4f303ea6b114d4ae9453e3a7ff55f8dc,
CWE-704,CVE-2017-5094,C,Chrome,https://github.com/chromium/chromium/commit/41f5b55ab27da6890af96f2f8f0f6dd5bc6cc93c,
CWE-119,CVE-2017-5095,C,Chrome,https://github.com/chromium/chromium/commit/45576f3a4a01bf8095a8934f8851983a93e31825,Overflow 
CWE-200,CVE-2017-5096,C,Chrome,https://github.com/chromium/chromium/commit/70f2da55aa80a2d6dff890139ae39f78c019e4ea,+Info 
